"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Reducing Negative Transfer Learning via Clustering for Dynamic Multiobjective Optimization","J. Li; T. Sun; Q. Lin; M. Jiang; K. C. Tan","College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; School of Informatics, Xiamen University, Xiamen, China; Department of Computing, The Hong Kong Polytechnic University, Hong Kong, SAR, China","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1102","1116","Dynamic multiobjective optimization problems (DMOPs) aim to optimize multiple (often conflicting) objectives that are changing over time. Recently, there are a number of promising algorithms proposed based on transfer learning methods to solve DMOPs. However, it is very challenging to reduce the negative effect in transfer learning and find more effective transferred solutions. To fill this research gap, this article proposes a clustering-based transfer (CBT) learning method to solve DMOPs. When the environment changes, two novel operations (clustering-based selection (CBS) and CBT) are used to guide knowledge transfer. Specifically, CBS aims to find a population with nondominated solutions and dominated solutions as the training data for the new environment. Then, CBT further collects the previous Pareto-optimal solutions and some noise solutions as the training data for the previous environment. Two training data sets from different environments are, respectively, divided into multiple clusters and transfer learning is conducted on two similar clusters with high probability to reduce the negative effect, which can train an accurate prediction model to identify the promising solutions for the new environment. Empirical studies have been conducted on 14 benchmark DMOPs and one real-life path planning problem of unmanned air/ground vehicles, which validate the effectiveness of our proposed method. Especially, our method can significantly reduce negative transfer on 12 out of 14 cases when compared with direct transfer learning.","1941-0026","","10.1109/TEVC.2022.3144180","National Key Research and Development Project, Ministry of Science and Technology, China(grant numbers:2018AAA0101301); Joint Funds of the National Natural Science Foundation of China (NSFC) under Key Program Grant(grant numbers:U1713212); NSFC(grant numbers:61876110,61876162,61836005); Research Grants Council of the Hong Kong SAR(grant numbers:PolyU11202418,PolyU11209219); Shenzhen Scientific Research and Development Funding Program(grant numbers:JCYJ20190808164211203); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9684563","Clustering;dynamic multiobjective optimization;evolutionary algorithms (EAs);knowledge transfer;path planning","Transfer learning;Optimization;Task analysis;Statistics;Sociology;Predictive models;Vehicle dynamics","learning (artificial intelligence);optimisation;pattern clustering;probability","knowledge transfer;CBS;training datasets;DMOP;negative transfer learning;dynamic multiobjective optimization problems;clustering-based transfer learning;CBT learning;clustering-based selection;probability;clustering","","5","","69","IEEE","18 Jan 2022","","","IEEE","IEEE Journals"
"Multi-SANA: Comparing Measures of Topological Similarity for Multiple Network Alignment","S. Rong; W. Wang; V. Ly; P. Khosravi; W. C. Wu; J. Chen; W. B. Hayes","Department of Computer Science, University of California at Irvine, Irvine, CA, USA; Department of Computer Science, University of California at Irvine, Irvine, CA, USA; Department of Computer Science, University of California at Irvine, Irvine, CA, USA; Department of Computer Science, University of California at Irvine, Irvine, CA, USA; Department of Computer Science, University of California at Irvine, Irvine, CA, USA; Department of Computer Science, University of California at Irvine, Irvine, CA, USA; Department of Computer Science, University of California at Irvine, Irvine, CA, USA","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1117","1128","All life on Earth is related, so that some molecular interactions are common across almost all living cells, with the number of common interactions increasing as we look at more closely related species. In particular, we expect the protein–protein interaction (PPI) networks of closely related species to share high levels of similarity. This similarity may facilitate the transfer of functional knowledge between model species and human. Multiple network alignment is the process of uncovering the connection similarity between three or more networks simultaneously. Existing algorithms for multiple network alignment rely on sequence similarities to help drive the alignments, and no comprehensive study has been done to determine the most effective ways to utilize network connectivity—network topology—to drive multiple network alignment. Here, we devise and empirically test the efficacy of several measures of topological similarity between three or more networks. To evolve the alignments toward optimal, we use simulated annealing as the search algorithm since it is agnostic to the objective being optimized. We test the measures both on the partially synthetic and highly similar PPI networks from the integrated interaction database, as well as on real PPI networks from a recent BioGRID release.","1941-0026","","10.1109/TEVC.2022.3153286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9718505","Multiple network alignment;network topology;simulated annealing","Proteins;Network topology;Topology;Mice;Three-dimensional displays;Poles and towers;Linear programming","bioinformatics;molecular biophysics;network topology;proteins;search problems;simulated annealing","integrated interaction database;search algorithm;simulated annealing;BioGRID;protein-protein interaction networks;network topology;synthetic PPI networks;network connectivity;sequence similarities;connection similarity;multiple network alignment;topological similarity","","","","36","IEEE","23 Feb 2022","","","IEEE","IEEE Journals"
"A Novel Dual-Stage Dual-Population Evolutionary Algorithm for Constrained Multiobjective Optimization","M. Ming; R. Wang; H. Ishibuchi; T. Zhang","College of Systems Engineering and the Hunan Key Laboratory of Multienergy System Intelligent Interconnection Technology (HKL-MESI2T), National University of Defense Technology, Changsha, China; College of Systems Engineering and the Hunan Key Laboratory of Multienergy System Intelligent Interconnection Technology (HKL-MESI2T), National University of Defense Technology, Changsha, China; Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation and Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen, China; College of Systems Engineering and the Hunan Key Laboratory of Multienergy System Intelligent Interconnection Technology (HKL-MESI2T), National University of Defense Technology, Changsha, China","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1129","1143","In addition to the search for feasible solutions, the utilization of informative infeasible solutions is important for solving constrained multiobjective optimization problems (CMOPs). However, most of the existing constrained multiobjective evolutionary algorithms (CMOEAs) cannot effectively explore and exploit those solutions and, therefore, exhibit poor performance when facing problems with large infeasible regions. To address the issue, this article proposes a novel method, called DD-CMOEA, which features dual stages (i.e., exploration and exploitation) and dual populations. Specifically, the two populations, called mainPop and auxPop, first individually evolve with and without considering the constraints, responsible for exploring feasible and infeasible solutions, respectively. Then, in the exploitation stage, mainPop provides information about the location of feasible regions, which facilitates auxPop to find and exploit surrounding infeasible solutions. The promising infeasible solutions obtained by auxPop in turn help mainPop converge better toward the Pareto-optimal front. Extensive experiments on three well-known test suites and a real-world case study fully demonstrate that DD-CMOEA is more competitive than five state-of-the-art CMOEAs.","1941-0026","","10.1109/TEVC.2021.3131124","National Natural Science Foundation of China(grant numbers:61773390,72071205,61876075); Hunan Youth Elite Program(grant numbers:2018RS3081); National Science Fund for Outstanding Young Scholars(grant numbers:62122093); Scientific Key Research Project of National University of Defense Technology(grant numbers:ZZKY-ZX-11-04); Guangdong Provincial Key Laboratory(grant numbers:2020B121201001); Program for Guangdong Introducing Innovative and Enterpreneurial Teams(grant numbers:2017ZT07X386); Stable Support Plan Program of Shenzhen Natural Science Fund(grant numbers:20200925174447003); Shenzhen Science and Technology Program(grant numbers:KQTD2016112514355531); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9627876","Coevolution;constrained multiobjective optimization problems (CMOPs);exploitation;exploration","Statistics;Sociology;Optimization;Search problems;Evolutionary computation;Convergence;Switches","evolutionary computation;Pareto optimisation","constrained multiobjective optimization;informative infeasible solutions;constrained multiobjective optimization problems;constrained multiobjective evolutionary algorithms;exploitation stage;feasible regions;Pareto-optimal front;dual-stage dual-population evolutionary algorithm;CMOPs;DD-CMOEA;mainPop;auxPop","","12","","38","IEEE","29 Nov 2021","","","IEEE","IEEE Journals"
"EDA++: Estimation of Distribution Algorithms With Feasibility Conserving Mechanisms for Constrained Continuous Optimization","A. Shirazi; J. Ceberio; J. A. Lozano","Machine Learning Group, Basque Center for Applied Mathematics, Bilbao, Spain; Intelligent Systems Group and the Computer Science and Artificial Intelligence Department, University of the Basque Country, Donostia-San Sebastian, Spain; Machine Learning Group, Basque Center for Applied Mathematics, Bilbao, Spain","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1144","1156","Handling nonlinear constraints in continuous optimization is challenging, and finding a feasible solution is usually a difficult task. In the past few decades, various techniques have been developed to deal with linear and nonlinear constraints. However, reaching feasible solutions has been a challenging task for most of these methods. In this article, we adopt the framework of estimation of distribution algorithms (EDAs) and propose a new algorithm (EDA++) equipped with some mechanisms to deal with nonlinear constraints. These mechanisms are associated with different stages of the EDA, including seeding, learning, and mapping. It is shown that, besides increasing the quality of the solutions in terms of objective values, the feasibility of the final solutions is guaranteed if an initial population of feasible solutions is seeded to the algorithm. The EDA with the proposed mechanisms is applied to two suites of benchmark problems for constrained continuous optimization and its performance is compared with some state-of-the-art algorithms and constraint-handling methods. Conducted experiments confirm the speed, robustness, and efficiency of the proposed algorithm in tackling various problems with linear and nonlinear constraints.","1941-0026","","10.1109/TEVC.2022.3153933","La Caixa Foundation Fellowship; Basque Government(grant numbers:BERC 2022–2025); Elkartek Programs(grant numbers:KK-2020/00049); Spanish Ministry of Economy and Competitiveness MINECO: BCAM Severo Ochoa Excellence Accreditation(grant numbers:SEV-2017-0718); Spanish Ministry of Science(grant numbers:PID2019-106453GA-I00/AEI/10.13039/501100011033); Basque Government consolidated Groups 2019–2021(grant numbers:IT1244-19); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9721397","Clustering;continuous optimization;estimation of distribution algorithms (EDAs);mapping;nonlinear constraints;seeding","Statistics;Sociology;Optimization;Probabilistic logic;Computational modeling;Codes;Mathematical models","constraint handling;optimisation","EDA++;nonlinear constraints;constrained continuous optimization;constraint-handling methods;distribution algorithms;feasibility conserving mechanisms;estimation of distribution algorithms","","6","","23","IEEE","25 Feb 2022","","","IEEE","IEEE Journals"
"Expensive Multiobjective Optimization by Relation Learning and Prediction","H. Hao; A. Zhou; H. Qian; H. Zhang","Shanghai Frontiers Science Center of Molecule Intelligent Syntheses, Shanghai Institute of AI for Education, and the School of Computer Science and Technology, East China Normal University, Shanghai, China; Shanghai Frontiers Science Center of Molecule Intelligent Syntheses, Shanghai Institute of AI for Education, and the School of Computer Science and Technology, East China Normal University, Shanghai, China; Shanghai Frontiers Science Center of Molecule Intelligent Syntheses, Shanghai Institute of AI for Education, and the School of Computer Science and Technology, East China Normal University, Shanghai, China; Science and Technology on Complex System Control and Intelligent Agent Cooperation Laboratory, Beijing Electro-Mechanical Engineering Institute, Beijing, China","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1157","1170","Expensive multiobjective optimization problems pose great challenges to evolutionary algorithms due to their costly evaluation. Building cheap surrogate models to replace the expensive real models has been proved to be a practical way to reduce the number of costly evaluations. Supervised learning techniques from the community of machine learning have been widely applied to build either regressors, which approximate the fitness values of candidate solutions, or classifiers, which estimate the categories of candidate solutions. Considering the characteristics of the data produced in optimization, this article proposes a new surrogate model, called a relation model, for evolutionary multiobjective optimization. Instead of estimating the qualities of candidate solutions directly, the relation model tries to estimate the relationship between a pair of solutions  $\langle \mathbf {x}, \mathbf {y}\rangle $ , i.e.,  $\mathbf {x}$  dominates  $\mathbf {y}$ ,  $\mathbf {x}$  is dominated by  $\mathbf {y}$ , or  $\mathbf {x}$  is nondominated with  $\mathbf {y}$  in the case of multiobjective optimization. To implement this idea, first a balanced training set is prepared, then a classifier is built based on the training data set to learn the relationship, and finally, the classifier with a voting-scoring strategy is applied to estimate the relationship between the candidate solutions and parent solutions. By this way, the promising candidate solutions are recognized and evaluated by the real models. The new approach is applied to three well-known benchmark suites and two real-world applications, and the experimental results suggest that the proposed method outperforms some state-of-the-art methods based on regression and classification models on the given instances.","1941-0026","","10.1109/TEVC.2022.3152582","Scientific and Technological Innovation 2030 Major Projects(grant numbers:2018AAA0100902); Science and Technology Commission of Shanghai Municipality(grant numbers:19511120601); National Natural Science Foundation of China(grant numbers:61731009,61907015,62106076); Natural Science Foundation of Shanghai(grant numbers:21ZR1420300); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9716917","Expensive optimization;multiobjective optimization;relation model;surrogate-assisted evolutionary algorithm (SAEA)","Optimization;Computational modeling;Data models;Training data;Pareto optimization;Training;Predictive models","evolutionary computation;optimisation;pattern classification;supervised learning","relation learning;machine learning;classifier;surrogate model;relation model;evolutionary multiobjective optimization;parent solutions;regression;classification models;supervised learning","","9","","67","IEEE","18 Feb 2022","","","IEEE","IEEE Journals"
"Quality-Diversity Meta-Evolution: Customizing Behavior Spaces to a Meta-Objective","D. M. Bossens; D. Tarapore","School of Electronics and Computer Science, University of Southampton, Southampton, U.K.; School of Electronics and Computer Science, University of Southampton, Southampton, U.K.","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1171","1181","Quality-diversity (QD) algorithms evolve behaviorally diverse and high-performing solutions. To illuminate the elite solutions for a space of behaviors, QD algorithms require the definition of a suitable behavior space. If the behavior space is high-dimensional, a suitable dimensionality reduction technique is required to maintain a limited number of behavioral niches. While current methodologies for automated behavior spaces focus on changing the geometry of the behavior space or on unsupervised learning of its key features, there remains a need for customizing behavioral diversity to a particular meta-objective specified by the end user. In the newly emerging framework of QD Meta-Evolution, or QD-Meta for short, one evolves a population of QD algorithms, each with different algorithmic and representational characteristics, to optimize the algorithms and their resulting archives to a user-defined meta-objective. Despite promising results compared to traditional QD algorithms, QD-Meta has yet to be compared to state-of-the-art behavior space automation methods, such as centroidal voronoi tessellations multidimensional archive of phenotypic elites (CVT-MAP-Elites) and autonomous robots realizing their abilities (AURORAs). This article performs an empirical study of QD-Meta on function optimization and multilegged robot locomotion benchmarks. Results demonstrate that QD-Meta archives provide improved average performance and faster adaptation to a priori unknown changes to the environment when compared to CVT-MAP-Elites and AURORA. A qualitative analysis shows how the resulting archives are tailored to the meta-objectives provided by the end user.","1941-0026","","10.1109/TEVC.2022.3152384","Engineering and Physical Sciences Research Council under the New Investigator Award(grant numbers:EP/R030073/1); UKRI Trustworthy Autonomous Systems Hub(grant numbers:EP/V00784X/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9716036","Evolutionary robotics;meta-evolution;quality-diversity (QD) algorithms","Databases;Statistics;Sociology;Robots;Magnetosphere;Ion radiation effects;Genetics","computational geometry;evolutionary computation;learning (artificial intelligence);legged locomotion;mobile robots;optimisation;unsupervised learning","elite solutions;suitable behavior space;suitable dimensionality reduction technique;behavioral niches;automated behavior spaces;customizing behavioral diversity;particular meta-objective;QD Meta-Evolution;different algorithmic characteristics;representational characteristics;resulting archives;user-defined meta-objective;traditional QD algorithms;state-of-the-art behavior space automation methods;CVT-MAP-Elites;QD-Meta archives;meta-objectives;quality-diversity Meta-Evolution;quality-diversity algorithms","","","","40","IEEE","17 Feb 2022","","","IEEE","IEEE Journals"
"Probabilistic Selection Approaches in Decomposition-Based Evolutionary Algorithms for Offline Data-Driven Multiobjective Optimization","A. Mazumdar; T. Chugh; J. Hakanen; K. Miettinen","Faculty of Information Technology, University of Jyvaskyla, University of Jyvaskyla, Finland; Department of Computer Science, University of Exeter, Exeter, U.K.; Faculty of Information Technology, University of Jyvaskyla, University of Jyvaskyla, Finland; Faculty of Information Technology, University of Jyvaskyla, University of Jyvaskyla, Finland","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1182","1191","In offline data-driven multiobjective optimization, no new data are available during the optimization process. Approximation models, also known as surrogates, are built using the provided offline data. A multiobjective evolutionary algorithm can be utilized to find solutions by using these surrogates. The accuracy of the approximated solutions depends on the surrogates and approximations typically involve uncertainties. In this article, we propose probabilistic selection approaches that utilize the uncertainty information of the Kriging models (as surrogates) to improve the solution process in offline data-driven multiobjective optimization. These approaches are designed for decomposition-based multiobjective evolutionary algorithms and can, thus, handle a large number of objectives. The proposed approaches were tested on distance-based visualizable test problems and the DTLZ suite. The proposed approaches produced solutions with a greater hypervolume, and a lower root mean squared error compared to generic approaches and a transfer learning approach that do not use uncertainty information.","1941-0026","","10.1109/TEVC.2022.3154231","Academy of Finland(grant numbers:311877); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9721418","Gaussian processes;kernel density estimation;Kriging;metamodeling;Pareto optimality;surrogate","Optimization;Uncertainty;Probability density function;Probabilistic logic;Statistics;Sociology;Linear programming","evolutionary computation;learning (artificial intelligence);mathematics computing;optimisation;probability;statistical analysis","probabilistic selection approaches;decomposition-based evolutionary algorithms;offline data-driven multiobjective optimization;decomposition-based multiobjective evolutionary algorithms;kriging models;uncertainty information;DTLZ suite","","3","","32","IEEE","25 Feb 2022","","","IEEE","IEEE Journals"
"Enhancing 3-D Land Seismic Data Using Nonlinear Beamforming Based on the Efficiency-Improved Genetic Algorithm","Y. Sun; I. Silvestrov; A. Bakulin","Aramco Research Center–Delft, Aramco Overseas Company, Delft, ZD, The Netherlands; EXPEC Advanced Research Center, Saudi Aramco, Dhahran, Saudi Arabia; EXPEC Advanced Research Center, Saudi Aramco, Dhahran, Saudi Arabia","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1192","1199","Seismic data acquired in a desert environment often have a low signal-to-noise ratio, posing a significant challenge to seismic processing, imaging, and inversion. Nonlinear beamforming is one effective method that uses local second-order mathematical operators to describe seismic events and then enhance them. However, estimating the operator coefficients from input data is a nonlinear and compute-intensive optimization problem. We propose a new method for this estimation based on a recently developed efficiency-improved genetic algorithm. We demonstrate that it delivers an excellent balance between improved data quality and computational efficiency. We also introduce a “spatial consistency” feature to further speed up the algorithm by using available nonlinear-beamforming operators as initial trial solutions for the neighboring data ensembles. These findings are supported by applying the new approach to land seismic datasets from the desert environment.","1941-0026","","10.1109/TEVC.2022.3149579","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9706277","Approximation algorithm;geophysical signal processing;genetic algorithm (GA);seismic wave;signal restoration","Receivers;Three-dimensional displays;Genetic algorithms;Array signal processing;Signal to noise ratio;Signal processing algorithms;Apertures","array signal processing;genetic algorithms;geophysical signal processing;geophysical techniques;seismology","second-order mathematical operators;seismic events;operator coefficients;nonlinear optimization problem;compute-intensive optimization problem;efficiency-improved genetic algorithm;data quality;computational efficiency;seismic datasets;desert environment;nonlinear beamforming;signal-to-noise ratio;seismic processing;3D land seismic data;spatial consistency feature","","5","","30","IEEE","7 Feb 2022","","","IEEE","IEEE Journals"
"TechRxiv: Share Your Preprint Research with the World!","",,"IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1200","1200","Prospective authors are requested to submit new, unpublished manuscripts for inclusion in the upcoming event described in this call for papers.  ","1941-0026","","10.1109/TEVC.2022.3208718","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906522","","","","","","","","0","IEEE","30 Sep 2022","","","IEEE","IEEE Journals"
"IEEE Computational Intelligence Society Information","",,"IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","C3","C3","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1941-0026","","10.1109/TEVC.2022.3208669","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906523","","","","","","","","0","IEEE","30 Sep 2022","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Information for Auhtors","",,"IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","C4","C4","These instructions give guidelines for preparing papers for this publication. Presents information for authors publishing in this journal.","1941-0026","","10.1109/TEVC.2022.3208671","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906521","","","","","","","","0","IEEE","30 Sep 2022","","","IEEE","IEEE Journals"
